acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Exp Mean
NC_033300.1	2685	0.072625679	0.0376164	0.0145251	0.06443199	0.071508349	0.0443203	0.0439479	0.05772815	0.0216015	0.087523309	0.03985106	0.033147114	0.05051634
NC_033301.1	1731	0.129982722	0.1190063	0.0439052	0.06412482	0.11785091	0.0814558	0.0566146	0.0600809	0.07856732	0.0918544	0.12709421	0	0.088230653
NC_033302.1	1602	0.13857684	0.0742822	0.0355806	0.0355806	0.07303372	0.0605493	0.0374532	0.09425724	0.0362047	0.0923845	0.0842697	0.0118602	0.069288418
NC_033303.1	3256	0.115786221	0.091216175	0.05067568	0.091216285	0.136977891	0.07217441	0.04821868	0.094287485	0.047911525	0.09152328	0.084152265	0	0.084012718
NC_033304.1	2708	0.126661796	0.138109302	0.086779816	0.149187542	0.104874448	0.143648432	0.03397341	0.12924661	0.075332396	0.080871506	0.144387168	0.00701625	0.110279311
NC_033305.1	3159	0.09148462	0.08736939	0.03102252	0.069958842	0.0598291	0.05223168	0.02817353	0.066793276	0.00633112	0.07945549	0.03640392	0.00601456	0.055368499
NC_033306.1	1652	0.05447944	0.08898301	0.0127119	0.04358352	0.08474581	0.04176752	0.02421306	0.053268827	0.03934628	0.050847447	0.05084751	0	0.049526757
NC_033307.1	3267	0.120906011	0.099785752	0.03581262	0.085093397	0.050198991	0.099479631	0.0480563	0.0474441	0.036118791	0.08846039	0.06948265	0.012855831	0.07098533
NC_033308.1	1692	0.1140661	0.1270685	0.0697399	0.07801426	0.088061427	0.09574458	0.04728132	0.06205668	0.03605203	0.12529546	0.13652482	0	0.08908228
NC_033309.1	3831	0.13547384	0.12738187	0.060819588	0.131297326	0.081701935	0.120334128	0.05246673	0.08848864	0.0616027	0.073087906	0.13234145	0.01513964	0.096817828
NC_033310.1	1788	0.0458613	0.0425056	0.0329978	0.0536913	0.0441834	0.1029083	0.0139821	0.02460849	0.0329978	0.0659955	0.049776304	0.013422824	0.046318899
NC_033311.1	3025	0.135867779	0.117024842	0.0446281	0.1008265	0.097851309	0.07735535	0.050247927	0.071404959	0.031405	0.064462829	0.116363679	0	0.082494389
NC_033312.1	1675	0.10686569	0.06208958	0.03820898	0.12537311	0.08597016	0.0692538	0.04179098	0.06985073	0.07880598	0.09194023	0.07641795	0.0119403	0.076960654
NC_033313.1	1789	0.1542763	0.0648407	0.0111794	0.110676371	0.069312371	0.05645612	0.0435998	0.10732256	0.0217999	0.04359976	0.044158671	0.0223588	0.066111087
NC_033314.1	1611	0.127250138	0.037864592	0.027312224	0.170081024	0.157666518	0.080695244	0.07448792	0.138423306	0.037243904	0.10552451	0.125387974	0.0242085	0.098357941
NC_033315.1	1589	0.10383886	0.1598486	0.0239144	0.074889927	0.14977971	0.08244182	0.06041531	0.0736313	0.0723726	0.15103841	0.148521127	0.0365009	0.100062915
NC_033316.1	1652	0.11864405	0.122881	0.0345036	0.09079911	0.1180387	0.10532687	0.0363196	0.127723927	0.1065376	0.1065375	0.13801445	0.0121065	0.100484219
NC_033317.1	3175	0.0944882	0.08283466	0.012913382	0.047874	0.0626772	0.067401621	0.017637811	0.04314965	0.03086615	0.0566929	0.072440893	0.0119685	0.053543315
NC_033318.1	3165	0.120063155	0.093206932	0.06192738	0.10110585	0.102685532	0.07709322	0.033175336	0.102369584	0.036019	0.1276461	0.08657182	0.01263823	0.085623992
NC_033319.1	4027	0.133349901	0.115967138	0.046933209	0.113732295	0.140302944	0.103551034	0.05512787	0.105537606	0.041221752	0.086665022	0.110504047	0.01440278	0.095717529
NC_033320.1	3165	0.127646229	0.134913032	0.0663508	0.117851515	0.10426543	0.134913106	0.057187927	0.083728291	0.050868843	0.125118483	0.092574975	0.03096362	0.099583512
NC_033321.1	1939	0.12944819	0.06962354	0.0500258	0.08664265	0.06652916	0.0742651	0.0402269	0.0402269	0.04486843	0.12429085	0.0814853	0.0103146	0.073421165
NC_033322.1	1271	0.0519276	0	0.0298977	0.0763179	0.0448466	0.0597955	0.0157356	0.0149489	0.0448466	0.0597954	0.0928403	0	0.044632009
NC_033323.1	1521	0.1150558	0.118343164	0.0506246	0.1143985	0.103221562	0.127547682	0.076923162	0.114398462	0.0749507	0.07955292	0.1413544	0.025641062	0.101488268
NC_033324.1	1218	0.1494254	0.1149426	0.05008214	0.066502428	0.13136286	0.089491018	0.0344828	0.09852214	0.046798	0.1149425	0.04844	0.0164204	0.085908353
NC_033325.1	3250	0.235076809	0.17353843	0.102153847	0.238768797	0.251692644	0.161230694	0.120615311	0.173538239	0.092307721	0.193230243	0.19784594	0.044000034	0.176363516
NC_033326.1	9312	0.139175297	0.106421905	0.053801591	0.130369391	0.111254282	0.118234553	0.064755144	0.089991394	0.055734495	0.120167566	0.135846242	0.014819588	0.102341078
NC_033327.1	6873	0.231776262	0.226393436	0.123672304	0.225374545	0.216353802	0.196711715	0.101411292	0.197730141	0.1293467	0.21169781	0.220427832	0.01716863	0.189172349
NC_033328.1	3958	0.204143845	0.14123286	0.078574973	0.166498191	0.137443138	0.191510721	0.101061128	0.123294609	0.091965625	0.131632156	0.168519313	0.024254653	0.139625142
NC_033329.1	1549	0.228534554	0.215622908	0.0890897	0.16268568	0.1136218	0.1697871	0.0522918	0.127178878	0.08908969	0.136862478	0.190445468	0.012266	0.143200914
NC_033330.1	1549	0.0619755	0.0613299	0.012266	0.0503551	0.024532	0.049064	0.024532	0.0497095	0	0.0503551	0.0374435	0	0.038323873
NC_033331.1	3171	0.106590952	0.122674198	0.0239672	0.0936613	0.069694078	0.09870711	0.0245979	0.08577733	0.0419426	0.076632018	0.06496368	0.0059918	0.073564397
NC_033332.1	1541	0.07722256	0.0869566	0.04737188	0.0246594	0.0512655	0.0622972	0.0246594	0.088254329	0.0246594	0.0746269	0.06748868	0	0.057223804
NC_033334.1	2781	0.116864403	0.09385111	0.0431499	0.088816919	0.112549413	0.127292313	0.0564545	0.079827429	0.07119746	0.10355985	0.106076906	0.0140237	0.090876382
NC_033335.1	1311	0.15713189	0.123569814	0.071701	0.15789459	0.14950425	0.09305879	0.06025941	0.176964084	0.0144928	0.127383777	0.16018288	0.0144928	0.117467571
NC_033428.1	6003	0.076628364	0.089621866	0.03964684	0.08678999	0.083958	0.07746124	0.015992	0.08695655	0.022655327	0.06146924	0.059303663	0.009995003	0.06368028
NC_033437.1	9876	0.222964439	0.184082934	0.085864683	0.190360526	0.163021418	0.156945961	0.095990269	0.174260565	0.091838828	0.169704297	0.157351667	0.016200908	0.153853235
NC_033439.1	4112	0.115272361	0.145427953	0.04742216	0.07076844	0.104572	0.05909528	0.02796692	0.08973734	0.0184825	0.07125484	0.08098253	0.009727621	0.075543848
NC_033441.1	2790	0.086738369	0.083154052	0.059856643	0.055197059	0.06666664	0.079928292	0.027240132	0.066308288	0.06057344	0.057706039	0.063440886	0	0.06425544
NC_033450.1	5990	0.092487455	0.0826377	0.04006673	0.063272055	0.048413985	0.0584308	0.0225376	0.05492487	0.01652754	0.06560936	0.060601	0.003338895	0.055046281
NC_033451.1	4708	0.101741648	0.077952443	0.033772243	0.094944859	0.111087512	0.077739947	0.053313564	0.060747649	0.03717077	0.083050043	0.07540359	0	0.073356752
NC_033417.1	4931	0.105861	0.05374167	0.03630097	0.091462154	0.10038534	0.088622974	0.042790493	0.08537815	0.03812617	0.090853819	0.067937479	0.011965119	0.07286002
NC_033418.1	10182	0.305637637	0.249263163	0.133274396	0.255254202	0.277057442	0.241308185	0.148693858	0.269494947	0.161756036	0.244844074	0.280986219	0.033588744	0.233415469
NC_033419.1	14984	0.143152622	0.109316681	0.059396732	0.10477843	0.111452236	0.110317738	0.039976014	0.102242429	0.052055535	0.109650322	0.120461818	0.008742662	0.096618232
NC_033420.1	5558	0.167506311	0.145735795	0.080064795	0.105613486	0.11227056	0.082943538	0.050017966	0.102914751	0.060993271	0.122166235	0.111011184	0.01385392	0.103748899
NC_033421.1	12209	0.255467587	0.243017748	0.136948215	0.233106662	0.224179375	0.205340014	0.112212345	0.18330747	0.107789225	0.191252638	0.208534464	0.041199166	0.191014158
NC_033422.1	4635	0.184466147	0.135059349	0.0785329	0.0815533	0.11758363	0.08155334	0.0701187	0.122545787	0.0168285	0.14584673	0.09773459	0.01229772	0.102892998
NC_033424.1	6271	0.101897607	0.082283625	0.04018494	0.073991368	0.084834942	0.078296913	0.03093604	0.05884234	0.035241568	0.064104574	0.052144808	0.009567856	0.063887157
NC_033425.1	9956	0.190236847	0.166934524	0.061671334	0.153374816	0.10978308	0.125552462	0.066291676	0.104961844	0.080654892	0.13348738	0.157593862	0.0193853	0.122776611
NC_033426.1	4467	0.102081954	0.107454592	0.06514438	0.100738744	0.0774569	0.096709234	0.03917618	0.069397828	0.04186253	0.066935318	0.09424667	0	0.078291303
NC_033427.1	5659	0.109913389	0.11609829	0.02721324	0.072274229	0.082876898	0.052482807	0.0272133	0.07086059	0.02014495	0.083937059	0.09542323	0.01767095	0.068948907
NC_033429.1	4884	0.11998362	0.08988531	0.04770681	0.06572481	0.04750206	0.07207205	0.0157658	0.04402136	0.048116251	0.07760032	0.06552015	0.01658475	0.063081686
NC_033430.1	2945	0.158913449	0.099151117	0.05942273	0.10865883	0.087606069	0.076061137	0.045161317	0.09949064	0.052292	0.10933791	0.07572153	0.00645161	0.088346975
NC_033431.1	3883	0.090909092	0.067988653	0.059747639	0.0762297	0.05073396	0.06489832	0.0247232	0.060005113	0.036054571	0.075457172	0.0347669	0.00489312	0.058319484
NC_033432.1	2696	0.19287838	0.17655776	0.0686202	0.18397634	0.1709944	0.13464388	0.08382786	0.1231454	0.07752222	0.211053	0.13130562	0.02262612	0.14132046
NC_033433.1	2847	0.08956799	0.08886539	0.0207236	0.09202673	0.07551809	0.123990187	0.03336844	0.04882336	0.0207236	0.09237799	0.096592927	0.02107481	0.071143482
NC_033434.1	4683	0.128977199	0.133247895	0.065769788	0.097800605	0.08349354	0.101430696	0.03779634	0.106342069	0.031176638	0.10591507	0.101430704	0.009182151	0.090307322
NC_033435.1	2841	0.172826337	0.12953191	0.072509688	0.102428718	0.091869019	0.079549466	0.0566702	0.06828588	0.040830678	0.1038367	0.09961277	0.00668779	0.092541033
NC_033436.1	9903	0.188327265	0.159547545	0.088357095	0.164495562	0.155811405	0.160355475	0.083308179	0.162576991	0.09653641	0.132586073	0.172877283	0.031101674	0.142252662
NC_033438.1	4739	0.117324355	0.1086727	0.039248795	0.12470979	0.096644865	0.07533238	0.06098332	0.074699275	0.066258735	0.10909468	0.12492088	0.009073645	0.090717252
NC_033440.1	4443	0.139770413	0.112311576	0.046815283	0.105784435	0.097231594	0.082151689	0.067071839	0.082601922	0.029259523	0.11186132	0.105784389	0.008777853	0.089149453
NC_033442.1	2972	0.13021542	0.140646104	0.046433374	0.07705244	0.123485847	0.05686414	0.019179	0.07940786	0.031965	0.08681028	0.08176318	0	0.079438422
NC_033443.1	5144	0.143079051	0.131415273	0.0381026	0.088646971	0.100311001	0.08495334	0.03596422	0.112169522	0.026633	0.08592535	0.138996882	0.00738724	0.089654292
NC_033444.1	4947	0.130584166	0.093389919	0.05963212	0.057408538	0.085304235	0.090155695	0.03921571	0.067717759	0.04244996	0.080654908	0.087325659	0.004649279	0.075803515
NC_033445.1	1622	0.195437689	0.172009816	0.1418005	0.104192276	0.12392114	0.093094953	0.0727497	0.114056723	0.060419193	0.096793946	0.125154116	0.016029556	0.118148187
NC_033446.1	2912	0.126716974	0.15350288	0.05357146	0.10817316	0.092033017	0.10748629	0.03983513	0.07451927	0.0518544	0.0831044	0.115041457	0.00686813	0.091439858
NC_033447.1	1804	0.1541022	0.084811624	0.02771619	0.0426829	0.08813754	0.0670732	0.042683	0.054323824	0.0105322	0.042683	0.08869179	0.0105322	0.063948861
NC_033448.1	1656	0.1419082	0.0815217	0.035628	0.12983088	0.07548313	0.0917875	0.0730676	0.083937165	0.0483092	0.150966155	0.0471014	0	0.087230994
NC_033449.1	1528	0.1590315	0.14528765	0.0261781	0.10536655	0.1263089	0.0968587	0.0634817	0.1308901	0.0621729	0.0791886	0.13089005	0.013089	0.10233225
NC_033452.1	2645	0.097542542	0.11228737	0.0434783	0.0510397	0.11455578	0.072211762	0.06313798	0.08015123	0.0143667	0.11720229	0.068809072	0	0.075889339
NC_033453.1	1592	0.12248735	0.15891955	0.0609297	0.07600505	0.109296541	0.108040281	0.04585427	0.0923367	0.0370603	0.1036432	0.08731157	0	0.09108041
NC_033454.1	1517	0.20698748	0.18787071	0.090969	0.162162206	0.112063262	0.12458792	0.06921556	0.131179912	0.04482531	0.107448812	0.09690172	0.0125247	0.12129199
NC_033415.1	8566	0.12701368	0.133901487	0.082652341	0.100630451	0.097478432	0.1054168	0.069110439	0.081484933	0.047513387	0.0844034	0.085921078	0.00688769	0.092320584
NC_033416.1	11748	0.216121441	0.149727692	0.091164392	0.18079714	0.157643772	0.155004984	0.100102142	0.160282565	0.075672476	0.18922376	0.14751441	0.021535592	0.147568616
NC_031465.1	360610	0.165003731	0.138118705	0.068095707	0.137736041	0.126399677	0.125803555	0.058234636	0.116502529	0.065710894	0.123232837	0.130498344	0.016244687	0.114121514
NC_032804.1	10140	0.245068517	0.22889505	0.111242624	0.197041425	0.210749709	0.196449216	0.108284013	0.188856464	0.120315644	0.205620996	0.229684861	0.014694289	0.18565532
NC_032840.1	9997	0.15114545	0.12853861	0.05371608	0.13464035	0.11833551	0.11403426	0.05021504	0.10353106	0.04111235	0.10123038	0.11753528	0.01550465	0.101275852
NC_033282.1	5741	0.092318496	0.092144306	0.033095303	0.06967427	0.098240732	0.070371037	0.037798331	0.0848285	0.03309529	0.089008887	0.05765541	0	0.068930051
NC_033283.1	1625	0.17476906	0.12246152	0.0652307	0.12184618	0.0941538	0.122461585	0.0393846	0.13107687	0.0116923	0.1126154	0.0467692	0.01599999	0.094769201
NC_033455.1	9733	0.275967974	0.182780285	0.117949209	0.204767303	0.218945781	0.198911182	0.119798649	0.193568199	0.119593172	0.21678867	0.224288655	0.019007515	0.188487189
NC_033456.1	8999	0.151572373	0.125125057	0.063673772	0.14012671	0.12301363	0.116679641	0.064896097	0.09612172	0.058228691	0.10190025	0.12890314	0.01544618	0.106385553
NC_033457.1	15441	0.265786259	0.223172244	0.108347927	0.229000903	0.230814475	0.201347394	0.111003243	0.196295466	0.124538567	0.236707483	0.254517504	0.035230901	0.198321042
NC_033458.1	11226	0.198022282	0.156155395	0.073579169	0.163549352	0.133083946	0.157669723	0.066809159	0.14003211	0.06761091	0.133885578	0.160965605	0.009353296	0.131942112
NC_033459.1	12965	0.243887106	0.189201609	0.104203613	0.184959533	0.209795666	0.169610406	0.094099446	0.195064056	0.097647545	0.196606424	0.21581159	0.016505958	0.172807908
NC_033460.1	9952	0.177552428	0.159063502	0.082797371	0.134847304	0.12178453	0.128617413	0.07063906	0.13102899	0.075160757	0.154240364	0.12309082	0.006028933	0.123529322
NC_033461.1	16121	0.28720334	0.24551816	0.120029859	0.251162835	0.258296972	0.225420545	0.146578987	0.224737534	0.145276374	0.236461506	0.248929535	0.026797316	0.217237786
NC_033462.1	9096	0.180628607	0.12005278	0.06145552	0.152044653	0.127198745	0.112137259	0.059586632	0.109828558	0.055628857	0.117524173	0.120492488	0.018249777	0.110598025
NC_033463.1	4975	0.09788941	0.09165824	0.038392	0.09125629	0.08663315	0.10974872	0.048241205	0.090251275	0.038191	0.091859305	0.06432164	0.00824121	0.077131112
NC_033465.1	4571	0.088383283	0.108291395	0.0452855	0.074600731	0.02625248	0.072631792	0.03390938	0.058849243	0.021002	0.052067343	0.064974881	0.01268869	0.058749821
NC_033466.1	6718	0.120273916	0.081274134	0.057457603	0.07933909	0.111640402	0.07621313	0.033045561	0.059690374	0.027537977	0.070556662	0.071747594	0.00372135	0.071706949
NC_033467.1	7404	0.098865484	0.071177772	0.034711009	0.100351174	0.098055016	0.075634802	0.0105348	0.066720694	0.03227987	0.05996757	0.05983254	0.00513236	0.064375521
NC_033468.1	4605	0.10032574	0.11661242	0.059717665	0.08056463	0.090770901	0.07535285	0.047556966	0.05580893	0.039305085	0.092508201	0.08946805	0.004343105	0.077090131
NC_033469.1	10310	0.148399611	0.138700276	0.077788572	0.156741156	0.130358922	0.122017428	0.077594545	0.123666359	0.078564452	0.128031045	0.14898152	0.015809885	0.120985808
NC_033470.1	3491	0.104841023	0.142366135	0.039243727	0.077628209	0.076482404	0.089945576	0.060154643	0.088226919	0.049555986	0.101689966	0.106559653	0.011458041	0.085154022
NC_033471.1	2714	0.12859254	0.09874728	0.03758294	0.07848196	0.1083272	0.07921888	0.0508475	0.0659543	0.0313191	0.12269718	0.0803243	0	0.080190289
NC_033472.1	2976	0.119623692	0.112567153	0.0604839	0.0712365	0.124999992	0.09778224	0.059139832	0.112903174	0.033266122	0.072244642	0.087701624	0	0.086540806
NC_033473.1	12473	0.145193592	0.121702945	0.070632602	0.109837265	0.118175239	0.094925082	0.050990156	0.108073448	0.050188368	0.104866483	0.094203513	0.008017316	0.097162609
NC_033474.1	3042	0.133793682	0.05128207	0.05062458	0.04404997	0.06048655	0.0443787	0.02531228	0.03287309	0.03188689	0.057527973	0.0463511	0	0.05259699
NC_033475.1	9939	0.169132086	0.122950006	0.072039481	0.14548752	0.122547538	0.113995371	0.05745044	0.121642005	0.06539894	0.109568389	0.110976952	0.018512916	0.110108066
NC_033476.1	2397	0.15811438	0.152273768	0.06216107	0.11931576	0.141009282	0.112640816	0.0479766	0.12932831	0.04171885	0.184814028	0.133083028	0.00792657	0.116585081
NC_033477.1	2184	0.220695535	0.149267366	0.0778388	0.09661166	0.15842517	0.11904753	0.08333336	0.153845915	0.034798575	0.17673993	0.15659342	0.00869963	0.129745206
NC_033478.1	1665	0.070870801	0.0972973	0.071471402	0.139339333	0.08048041	0.088288213	0.0342342	0.0912913	0.036636613	0.057657601	0.094294311	0.012012001	0.078351044
NC_033479.1	1759	0.07561116	0.066515105	0.0227402	0.09323476	0.078453705	0.0881183	0.0437749	0.06026155	0.0659466	0.0898238	0.09266627	0.0108016	0.070649668
NC_033480.1	2864	0.076466458	0.070530782	0.027933	0.0935754	0.078561512	0.12011171	0.01641061	0.054120122	0.04713691	0.072625662	0.060405002	0	0.065261561
NC_033481.1	2246	0.084149568	0.050311682	0.01691896	0.04363308	0.05164738	0.044078352	0.02582368	0.05075688	0.03383798	0.062778336	0.03695461	0.00890472	0.045535501
NC_033482.1	3140	0.114331208	0.06783446	0.0181529	0.0882166	0.093312176	0.06273886	0.0328026	0.088853504	0.0343949	0.063694233	0.08089174	0.00605096	0.067747562
NC_033483.1	1606	0.14757186	0.0859277	0.0734744	0.095267695	0.06413444	0.08281453	0.0361145	0.060398365	0.04669993	0.07347443	0.125155595	0	0.08100304
NC_033484.1	1601	0.1161774	0.0674578	0	0.0855715	0.04871952	0.0730793	0.0237352	0.1155531	0.0249844	0.0487196	0.07870082	0.0118676	0.062063513
NC_033485.1	1698	0.180801104	0.200235934	0.081860928	0.136631378	0.131330926	0.150176678	0.09422853	0.118374528	0.0995289	0.136631368	0.155476964	0.0223792	0.135025203
NC_033486.1	1672	0.308612628	0.208732376	0.08732062	0.191387636	0.233253482	0.15370806	0.08791874	0.13935406	0.13217701	0.126794266	0.18421052	0.0364832	0.168497218
NC_033487.1	3317	0.10702441	0.098884614	0.06089834	0.075067834	0.05607478	0.047331947	0.02924327	0.0762738	0.066324994	0.04250837	0.06753086	0	0.066105747
NC_033488.1	1556	0.08097689	0.08547559	0.0488432	0.0372751	0.0488432	0.0732648	0.0385604	0.0514139	0	0.09318774	0.0745501	0.0122108	0.057490084
NC_033489.1	2715	0.119705344	0.09318606	0.04235732	0.07108652	0.071823214	0.096132584	0.04235726	0.05856357	0.03535912	0.04935546	0.10865562	0.00699816	0.071689279
NC_033490.1	5889	0.157072532	0.118186496	0.064017624	0.093394484	0.132450372	0.074885424	0.069960918	0.08388525	0.040923728	0.102224494	0.111733712	0	0.095339549
NC_033491.1	3735	0.169478135	0.107362788	0.06184737	0.10709501	0.079250278	0.072556895	0.032128475	0.08674704	0.05167331	0.096653275	0.060241063	0.015796505	0.084093967
NC_033492.1	7615	0.121602229	0.081024269	0.08391339	0.10952064	0.094812919	0.09152987	0.0309915	0.07682205	0.05082078	0.086277119	0.10531853	0.013788579	0.084784845
NC_033493.1	3789	0.192662526	0.089997382	0.042755356	0.111902944	0.119028734	0.112430662	0.04592241	0.085246698	0.0765374	0.132224776	0.122723652	0.01161257	0.102857504
