acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Mean Coverage
NC_024778.1	8884	1.18253044	0.294863775	0.276388162	0.324465538	0.391035128	0.309011519	0.309758895	0.502615108	0.392696884	0.513189854	0.575190427	0.251008543	0.461067794
NC_003323.1	8918	0.270414353	0.195017441	0.278136815	0.386446154	0.403491926	0.366764273	0.290324029	0.294034577	0.381462686	0.323831387	0.370875071	0.330551068	0.323708974
NC_003348.1	7879	0.444303089	0.548107789	0.507192465	0.410007112	0.50909926	0.415735686	0.631637508	0.497384547	0.464829151	0.687451107	0.515475293	0.428809639	0.511929364
NC_004765.1	8300	0.328805621	0.23226125	0.121947348	0.392297851	0.339154297	0.279523408	0.229752898	0.330231297	0.261140576	0.343543223	0.305003381	0.635320444	0.287605559
NC_007030.2	4576	0.924288257	0.829718446	0.385852732	1.419035652	1.816375753	1.615392408	1.302135011	1.597944276	1.354376514	1.428750471	1.70439323	1.516858121	1.307114796
NC_011109.1	8089	0.627703843	0.538942797	0.659472595	0.5198437	0.573967294	0.544215578	0.531865881	0.701059275	0.601787782	0.460620113	0.585054947	0.352363164	0.5767758
NC_001408.1	7286	0.130082801	0.137703167	0.222613224	0.099120376	0.123618989	0.152655131	0.067382507	0.183665474	0.107496101	0.086527988	0.085800526	0.263569568	0.126969662
NC_001413.1	8482	0.342169963	0.320776688	0.669135845	0.484496592	0.309516119	0.405331619	0.261988913	0.331842391	0.523118633	0.23272557	0.332837555	0.16094333	0.383085444
NC_003050.2	40248	0.31780125	0.345209706	0.219999796	0.343280888	0.456182889	0.373330904	0.37332592	0.409435113	0.315502003	0.364521279	0.462792045	0.32493588	0.361943799
NC_003748.1	7610	0.3192637	0.315177729	0.246304324	0.296333748	0.240653013	0.168003778	0.21323462	0.243397264	0.208523642	0.414346338	0.232007693	0.123225983	0.263385986
NC_011400.1	6171	0.666289344	0.389925805	0.247446373	0.449998559	0.835131025	0.53389924	0.630597369	0.701169786	0.441457076	0.567342811	0.581765724	0.319008494	0.549547556
NC_001651.1	315	0.754118119	0.677262347	0.162644258	0.591656782	0.33606192	0.345813457	0.328119595	0.439091636	0.216208858	0.244073913	0.126810209	0	0.383805554
NC_005049.1	1356	1.351343007	1.153743379	0.814625516	1.80622213	3.367961258	2.250022293	2.326690966	2.775287426	2.285260667	2.935569295	4.019561003	1.414546058	2.28057154
NC_006966.1	166259	2.043373239	1.614313869	1.105391635	2.157854764	2.992929246	2.453634933	2.489386315	2.635765999	1.863345244	2.347206266	2.877155215	1.529734243	2.234577884
NC_007655.1	1354	0.482351901	0.824911932	0.148584205	0.586713564	0.702993634	0.577980025	0.774800868	0.601845782	0.373475254	0.640930616	0.558318473	0.135864456	0.570264205
NC_010126.1	1371	0.355742894	0.401985583	0.359107273	0.829225753	0.716797279	0.747145049	0.65211077	0.551506781	0.424729765	0.6189637	0.699259798	0.062180872	0.577870422
NC_015396.1	2383	0.236465824	0.227704426	0.145776053	0.326848164	0.412021362	0.37291212	0.535655583	0.169288896	0.190056024	0.533149915	0.393501446	0.393516464	0.322125438
NC_016072.1	1259197	2.357644363	1.963113253	1.370540417	2.61094371	3.525200524	2.961960611	3.002688307	3.087423378	2.313948691	2.882634644	3.426526999	1.843761207	2.682056809
NC_018864.1	1352	0.460824858	0.441366139	0.184849695	0.677757723	0.387577329	0.473528043	0.238899945	0.491055143	0.624638906	0.314186492	0.537724061	0.126109432	0.439309849
NC_023484.1	1359	2.153304667	0.63475063	0.553531663	2.30850632	2.647785871	1.855528057	3.308358167	2.745413182	1.631231404	2.263644114	3.443401068	2.589260427	2.140495922
NC_007611.1	5230	0.231585099	0.304012196	0.121852353	0.266224341	0.163275973	0.226186431	0.118574768	0.311184158	0.16407896	0.208929953	0.240778764	0.648361368	0.214243909
NC_014072.1	2064	0.181231433	0.179009717	0.049644323	0.196771028	0.295763797	0.249069285	0.533313571	0.326127654	0.094041426	0.316622046	0.389969042	0	0.255596666
NC_004582.1	2744	0.241080127	0.174648953	0.778713022	0.521001341	0.365853123	0.488215427	0.253309164	0.421729594	0.709848982	0.36354249	0.390135491	0.217474428	0.428007065
NC_012042.1	5196	0.357983996	0.444349282	0.264057575	0.324160109	0.401353396	0.352349739	0.288430764	0.376663047	0.367005799	0.336253387	0.42954945	0.614609115	0.358377868
NC_008514.1	11545	0.414224009	0.331613952	0.136377285	0.333220126	0.529603167	0.414410973	0.489035327	0.497187129	0.323273912	0.55423224	0.544943397	0.581695887	0.415283774
NC_007729.1	4094	0.212702972	0.198810325	0.069590898	0.17735071	0.142214772	0.32815957	0.097197616	0.190601056	0.214182231	0.174649372	0.22733843	0.093704175	0.184799814
NC_030696.1	93139	0.369881134	0.29973572	0.290906371	0.210105843	0.236616074	0.244611528	0.243249356	0.292909064	0.237722033	0.318878366	0.257187079	0.205978266	0.272891143
NC_002204.1	2368	0.345898153	0.504645256	0.377830278	0.638816925	0.644857836	0.581876951	0.595790637	0.34753695	0.536390621	0.439124324	0.622457124	1.411611663	0.512293187
NC_002205.1	2313	0.366083248	0.97714753	0.587785267	0.770842073	0.621289571	0.432945512	0.811042695	0.860101352	0.493200168	0.59872898	0.698566358	1.498523364	0.656157523
NC_002206.1	2204	0.551724659	0.482224766	0.109990601	0.246987849	0.828928593	0.370248982	0.337647569	0.694497932	0.268838646	0.566857234	0.636604225	0.787843648	0.463141005
NC_016999.1	2660	0.069634091	0.080783295	0.038990777	0.157061521	0.075613932	0.114233393	0.073826909	0.121327952	0.103694906	0.096826691	0.190715881	0	0.102064486
NC_030662.1	2229	1.19170885	0.880116073	0.478754904	0.56612516	0.863957301	0.718046112	0.711772217	1.310848094	0.60115811	1.00933022	1.035367812	0.039252309	0.851562259
NC_030127.1	2589	0.386986469	0.370807021	0.250013318	0.153570242	0.279743316	0.25687674	0.27346468	0.186982823	0.328822858	0.184116011	0.309347849	0.16463881	0.270975575
NC_003627.1	4437	0.114665764	0.127868931	0.119973576	0.34040767	0.092252292	0.180899535	0.133943344	0.130925904	0.267081531	0.140788071	0.303392783	0.211347697	0.177472673
NC_004778.3	129593	0.650937338	0.595481648	0.504122502	0.533253486	0.676912527	0.567631543	0.636090773	0.690468234	0.499259226	0.673380576	0.663870792	0.574431473	0.608309877
NC_028260.1	10877	0.343182751	0.283900435	0.227009089	0.174057897	0.27672507	0.210574849	0.254189366	0.260681644	0.113332243	0.244125805	0.223376644	0.00804389	0.237377799
NC_028259.1	11183	0.286630049	0.255258014	0.187610787	0.217764403	0.432127908	0.249159119	0.169597898	0.240561985	0.17174133	0.231430162	0.235213491	0.451773475	0.243372286
NC_028261.1	9527	0.283175671	0.280804354	0.687159677	0.369649638	0.305752147	0.297784182	0.223487777	0.299798606	0.338312851	0.260460581	0.246119888	0.532774083	0.326591397
NC_028263.1	10815	0.310062379	0.281168222	0.097748313	0.293674301	0.240300586	0.259050858	0.222436415	0.299477548	0.1568039	0.246502804	0.177749747	0.24518936	0.234997734
NC_028264.1	10017	0.265661387	0.255725027	0.274441915	0.204971244	0.304710231	0.264902342	0.27910802	0.239797424	0.146858847	0.250118197	0.265085178	0.282863131	0.250125437
NC_028265.1	12004	0.209563051	0.267162717	0.228597661	0.200412399	0.309168427	0.236098241	0.187488613	0.246385495	0.147938894	0.283172454	0.246413133	0.432088304	0.232945553
NC_028266.1	11395	0.311432634	0.17718104	0.123916617	0.30237387	0.32747236	0.198906029	0.22041171	0.357973357	0.182292813	0.245257335	0.328115157	0.420136829	0.252302993
NC_030742.1	3935	0.32858411	0.157538982	0.170210163	0.283386308	0.182037098	0.186008001	0.227203016	0.330699606	0.151875047	0.301867019	0.235001715	0.281639056	0.232219188
NC_030743.1	9863	0.299747573	0.370376213	0.188014049	0.477283102	0.281651611	0.253828189	0.285037888	0.295896031	0.280350308	0.327589978	0.282386716	0.463332392	0.303832878
NC_030749.1	2740	0.310788918	0.321033314	0.163266806	0.197821741	0.302639703	0.261900885	0.570541896	0.181726246	0.218733925	0.291819759	0.204828571	0.14819675	0.275009251
NC_030747.1	2506	0.721854385	1.671153478	1.044644193	1.646991515	1.485877126	1.136273268	1.765246759	0.975997679	1.084365937	1.441178055	1.184727924	0.802564406	1.28711912
NC_030748.1	2742	0.2285352	0.197328127	0.212365468	0.378928981	0.187885822	0.389602689	0.180932468	0.147965234	0.592386252	0.272680498	0.394062032	0	0.289333888
NC_030750.1	6515	0.610154577	0.54670929	0.390123366	0.527910645	0.623539293	0.478575262	0.647274449	0.631417479	0.409784648	0.493575334	0.619104863	0.591760243	0.543469928
NC_030751.1	1700	0.362246226	0.282813324	0.72843393	1.441641357	0.478443448	0.414253473	0.231034797	0.420365669	0.922432838	0.36632623	0.296064542	0	0.540368712
NC_030752.1	7243	0.796173406	0.588125932	0.343320728	0.804746755	1.037451403	0.728229361	0.709932928	0.902136893	0.748947426	0.675767222	0.902944979	0.301063736	0.748888821
NC_028379.1	205896	1.101809577	0.938869181	0.81790772	0.955823183	1.048349938	0.955694974	1.007945129	1.117818082	0.802615375	1.119641557	1.061226681	0.882338374	0.9934274
NC_030691.1	8904	0.244633612	0.300278207	0.172898406	0.342923713	0.469812979	0.363477588	0.38306415	0.288801132	0.314178497	0.403132105	0.324801621	0.565264342	0.328000183
NC_009823.1	9711	0.453810291	0.23488953	0.378954247	0.433095689	0.340383383	0.276398306	0.243999036	0.368893946	0.437802901	0.390710535	0.288143588	0.409364738	0.349734677
NC_009824.1	9456	0.350998907	0.403565532	0.208396137	0.716928656	0.305342427	0.293350724	0.243747472	0.311801032	0.249922898	0.300731855	0.204246107	0.673429447	0.326275613
NC_009825.1	9355	0.315638909	0.332072275	0.309757899	0.233919462	0.233766001	0.238705548	0.106616947	0.154010628	0.208940266	0.171456706	0.176134704	0.391609357	0.225547213
NC_009826.1	9343	0.340503952	0.297089607	0.663110046	0.541082888	0.292134314	0.300069153	0.237845441	0.272887251	0.368484181	0.28657394	0.223604281	0.495483038	0.347580459
NC_009827.1	9628	0.322991646	0.321050777	0.579236924	0.442475146	0.32627553	0.331480494	0.291995086	0.285759587	0.243336019	0.289570008	0.31137188	0.316427599	0.340503918
NC_030687.1	8870	0.259673713	0.269970429	0.215965296	0.188753188	0.283644596	0.373596726	0.424150989	0.289258422	0.239368435	0.359388175	0.339331682	0.019475014	0.294827423
NC_030690.1	8930	0.64940188	1.103960048	0.331356636	0.296880189	0.547869367	0.48365376	0.511001258	0.603671097	0.305065131	0.616551409	0.411194175	0.13553475	0.532782268
NC_024379.1	39093	0.18140168	0.212276494	0.304588682	0.207262624	0.172627924	0.169021043	0.173703708	0.187547322	0.160408274	0.165422074	0.15666744	0.166048576	0.190084297
NC_030692.1	8908	0.276591347	0.274111856	0.113624045	0.203639391	0.189544129	0.171842228	0.167660346	0.188910944	0.10990354	0.27748064	0.228469775	0.181830887	0.200161658
NC_027892.1	8957	0.359407804	0.238870168	0.162388713	0.506226715	0.52967178	0.43408293	0.430993532	0.499548235	0.42998576	0.433793558	0.568384255	0.451589484	0.417577586
NC_029642.1	9006	0.724386867	0.409826311	0.367271672	0.553397165	0.595258911	0.40901575	0.467668793	0.768666328	0.48606481	0.60473235	0.718645749	0.284475473	0.554994064
NC_030792.1	32690	0.675100571	0.563158365	0.307025334	0.431081195	0.554852982	0.508401904	0.614960761	0.510479285	0.323757719	0.677844085	0.617751726	0.466424192	0.525855812
NC_030793.1	7484	0.569805373	0.686618712	0.320911321	0.346355201	0.430354814	0.467171373	0.38669359	0.459721726	0.447956645	0.54318594	0.44353921	0.624104931	0.463846719
NC_030794.1	9859	0.44669285	0.355316551	0.174401815	0.235115157	0.423140952	0.314021754	0.441096872	0.559765009	0.212593133	0.374999986	0.508583349	0.19887914	0.367793403
NC_030795.1	7961	0.392966526	0.330895122	0.225242174	0.352622351	0.457315011	0.345438515	0.399227286	0.503988784	0.358237655	0.426016055	0.358132118	0.112438732	0.377280145
NC_030796.1	7527	0.2956991	0.583803852	0.199382265	0.86269525	0.500325745	0.562633294	0.608652694	0.486955949	0.4329563	0.423511772	0.367504478	0.858234235	0.484010973
NC_030797.1	7402	0.354071507	0.278504578	0.690461808	0.36739752	0.305813169	0.318340272	0.189205142	0.421681018	0.336986568	0.338350842	0.325546495	0.44356198	0.35694172
NC_030798.1	7282	0.737237969	0.606523964	0.166622631	0.416107698	0.786823083	0.398774719	0.675614557	0.959827061	0.304427833	0.54096501	0.688701163	1.396977461	0.571056881
NC_030799.1	7253	0.159363383	0.209199684	0.266697357	0.798605118	0.277431787	0.268230209	0.266481245	0.289544398	0.338040598	0.216641678	0.308139368	0.464427927	0.308943166
NC_030800.1	7277	0.421060641	0.402361111	0.483726529	0.628218643	0.699959668	0.525762112	0.455216903	0.605214235	0.787095915	0.437004917	0.429121514	0.165551293	0.534067472
NC_030801.1	7149	0.489587726	0.487953502	0.281414203	0.555500669	0.572807177	0.691825495	0.600353524	0.723911567	0.389400501	0.691777474	0.776805658	0.125209784	0.5692125
NC_001563.2	10962	0.277267058	0.272673402	0.132801066	0.202886138	0.219051855	0.244768146	0.26423999	0.321012156	0.145692464	0.284577559	0.246059178	0.223277839	0.237366274
NC_009942.1	11029	0.255680101	0.265620431	0.18445214	0.340642543	0.280669902	0.289979414	0.226320409	0.211105576	0.326974486	0.282761643	0.30649777	0.077499608	0.270064038
NC_028106.1	8914	0.248407091	0.37442808	0.201021244	0.345326714	0.493235147	0.35009922	0.337993735	0.450107102	0.224434327	0.425212681	0.445989188	0.457543001	0.354204957
NC_024296.1	8914	0.337258839	0.373474234	0.141023271	0.234167055	0.319157975	0.303469348	0.352487462	0.333087014	0.271613288	0.271903241	0.291276536	0.901873127	0.293538024
NC_030837.1	4639	0.449710224	0.788458367	0.311385866	0.444938272	0.663856311	0.48775858	0.565916119	0.671344514	0.454381163	0.693175965	0.587252367	0.321835802	0.556197977
NC_030838.1	7299	0.569746485	0.484173774	1.136592376	0.685265859	0.534808773	0.577851916	0.370651743	0.415788016	0.694914199	0.432396048	0.566150513	0.241123896	0.588030882
NC_030839.1	5748	0.628378623	0.570443069	0.221090268	0.388139664	0.751710528	0.58150123	0.848726885	0.780642364	0.370268955	0.584014672	0.563944724	0.37975784	0.571714635
NC_030840.1	9778	0.771320668	0.559682371	0.212907224	0.409717632	0.776876828	0.429688791	0.596436558	0.983577837	0.20965272	0.725056219	0.816225624	0.523801269	0.590103861
NC_030842.1	115510	0.226866644	0.20622593	0.15421019	0.182147285	0.195005959	0.208388341	0.204147286	0.209029438	0.149407041	0.223666056	0.207368615	0.113006161	0.196951162
NC_030847.1	9837	0.302007071	0.305429001	0.191305622	0.480439201	0.341404167	0.371452088	0.417917192	0.423106102	0.258243975	0.315169094	0.473580443	0.238550143	0.352732178
NC_030848.1	31314	1.415600469	1.061792817	0.716054613	0.607545726	0.861738198	0.795670693	0.883428531	0.960255295	0.625836405	1.305786961	0.91896703	1.272410688	0.922970612
NC_030841.1	12162	0.556981123	0.518231862	0.834186152	0.882669023	0.574254302	0.666016174	0.495457351	0.52010805	1.032618628	0.496956674	0.696545114	0.324191036	0.66127495
NC_030845.1	4268	1.121327203	1.293281381	1.174046763	0.804933249	1.231885833	1.091210927	1.618898875	1.168279016	0.857705304	1.636336738	1.786444025	0.229703543	1.253122665
NC_030846.1	4388	0.879875537	0.662866395	0.560148497	1.352059796	1.512020159	1.392584388	1.55813811	1.659839931	0.926598835	1.29022168	1.786292161	0.378845608	1.234604135
NC_030843.1	8946	0.271248584	0.327899904	0.240530241	0.395305896	0.254018634	0.354507927	0.316566088	0.402629507	0.425946677	0.356442449	0.374067792	0.747932192	0.338105791
NC_030844.1	6434	0.229935954	0.359210096	0.174017284	0.154489182	0.28395378	0.284255233	0.321687502	0.166246072	0.225466791	0.29112045	0.27938059	0.080545557	0.25179663
NC_030688.1	8915	0.833642174	0.706807626	0.146193611	0.315846168	0.687225893	0.625627655	0.769820465	0.626407438	0.312644921	0.66221818	0.774932709	0.040011648	0.587396985
NC_030689.1	8901	0.582129654	0.540578735	0.500338967	0.36485003	0.604263004	0.374979371	0.510343748	0.55850251	0.393477168	0.59545459	0.583403896	0.244228107	0.509847425
NC_001607.1	8910	0.253108306	0.208031872	0.293813507	0.258588378	0.152274521	0.196362355	0.205323322	0.149801212	0.128414958	0.155319763	0.209364937	0.335002341	0.200945739
NC_024017.1	10891	0.256931959	0.266998878	0.142042504	0.230804409	0.313304995	0.215743819	0.165603836	0.247329219	0.229187147	0.285462101	0.26948625	0.145324865	0.238445011
NC_025216.1	859	0.054607749	0.140375022	0.445137002	0.312789449	0.080103234	0.129036453	0.120323251	0.053672435	0.52724506	0.129779697	0	0	0.181188123
NC_003380.1	220	0.213218437	0	0.215837225	0	0.336825697	0	0	0.220044786	0	0	0	0	0.08962965
NC_024299.2	10878	0.299089416	0.255380317	0.305905683	0.256565453	0.290080475	0.286889543	0.213309408	0.224207988	0.151669679	0.210001337	0.271277149	0.252637434	0.25130695
NC_028381.1	4850	0.269321433	0.204795209	0.14943478	0.260984686	0.275380224	0.245090362	0.165159167	0.254288378	0.243636178	0.184678401	0.30411899	0.190806375	0.232444346
NC_030860.1	29581	1.376450902	1.192328762	0.890689202	1.455495486	1.829307066	1.552840794	1.623862555	1.610879679	1.255989024	1.635338951	1.776982128	1.11966253	1.472742232
NC_030861.1	2397	1.017864124	0.95838316	0.36856731	1.47664278	1.504497481	1.627642188	2.312288353	1.463730377	1.437694199	1.871163332	2.807163801	1.634131016	1.531421555
NC_030862.1	2414	0.36870352	0.807544046	0.341642667	0.424625259	0.907012188	0.45837285	0.954795399	0.582514898	0.492314019	0.734117509	0.591980158	0.01765741	0.605783865
NC_030863.1	2718	1.209629739	0.620531306	0.270329417	0.426273692	1.298252449	0.501323041	0.595124199	1.02963596	0.318854372	0.826679153	0.63195154	0.172507309	0.702598624
NC_030864.1	2387	0.182657884	0.303097136	0.141343805	0.19909858	0.199567562	0.170131254	0.123405683	0.185422861	0.111274647	0.143330795	0.067356303	0.017857138	0.16606241
NC_030865.1	2297	0.222017747	0.32203965	0.041344527	0.104802069	0.251936711	0.239612285	0.215984688	0.173619929	0.140836963	0.29036242	0.166945613	0	0.197227509
NC_030866.1	2054	0.158397988	0.115154096	0.092471645	0.144421577	0.115102026	0.160031544	0.143412544	0.217728739	0.12765691	0.160017543	0.186696238	0.16656359	0.147371895
NC_030867.1	5124	0.650092384	0.456023716	0.22923671	0.255667262	0.4669057	0.382662432	0.530504837	0.393202961	0.346908886	0.636942887	0.423696817	0.388789486	0.433804054
NC_030868.1	6379	0.444321851	0.380604341	0.237027209	0.621215274	0.614014998	0.522781749	0.414791725	0.376556011	0.458825262	0.373026744	0.607099653	0.437500391	0.459114983
NC_030869.1	9148	0.171580206	0.125475432	0.075401217	0.175292389	0.146673505	0.125970468	0.123434912	0.165811331	0.080404737	0.101272798	0.174989564	0.125928769	0.133300596
